escape_intermediate	74	esc_dispatch	ground
escape_intermediate	75	esc_dispatch	ground
escape_intermediate	76	esc_dispatch	ground
escape_intermediate	77	esc_dispatch	ground
escape_intermediate	78	esc_dispatch	ground
escape_intermediate	79	esc_dispatch	ground
escape_intermediate	7A	esc_dispatch	ground
escape_intermediate	7B	esc_dispatch	ground
escape_intermediate	7C	esc_dispatch	ground
escape_intermediate	7D	esc_dispatch	ground
escape_intermediate	7E	esc_dispatch	ground
escape_intermediate	7F	ignore	.
escape_intermediate	80	execute	ground
escape_intermediate	81	execute	ground
escape_intermediate	82	execute	ground
escape_intermediate	83	execute	ground
escape_intermediate	84	execute	ground
escape_intermediate	85	execute	ground
escape_intermediate	86	execute	ground
escape_intermediate	87	execute	ground
escape_intermediate	88	execute	ground
escape_intermediate	89	execute	ground
escape_intermediate	8A	execute	ground
escape_intermediate	8B	execute	ground
escape_intermediate	8C	execute	ground
escape_intermediate	8D	execute	ground
escape_intermediate	8E	execute	ground
escape_intermediate	8F	execute	ground
escape_intermediate	90	clear	dcs_entry
escape_intermediate	91	execute	ground
escape_intermediate	92	execute	ground
escape_intermediate	93	execute	ground
escape_intermediate	94	execute	ground
escape_intermediate	95	execute	ground
escape_intermediate	96	execute	ground
escape_intermediate	97	execute	ground
escape_intermediate	98	-	sos_pm_apc_string
escape_intermediate	99	execute	ground
escape_intermediate	9A	execute	ground
escape_intermediate	9B	clear	csi_entry
escape_intermediate	9C	-	ground
escape_intermediate	9D	osc_start	osc_string
escape_intermediate	9E	-	sos_pm_apc_string
escape_intermediate	9F	-	sos_pm_apc_string
escape_intermediate	A0	collect	.
escape_intermediate	A1	collect	.
escape_intermediate	A2	collect	.
escape_intermediate	A3	collect	.
escape_intermediate	A4	collect	.
escape_intermediate	A5	collect	.
escape_intermediate	A6	collect	.
escape_intermediate	A7	collect	.
escape_intermediate	A8	collect	.
escape_intermediate	A9	collect	.
escape_intermediate	AA	collect	.
escape_intermediate	AB	collect	.
escape_intermediate	AC	collect	.
escape_intermediate	AD	collect	.
escape_intermediate	AE	collect	.
escape_intermediate	AF	collect	.
escape_intermediate	B0	esc_dispatch	ground
escape_intermediate	B1	esc_dispatch	ground
escape_intermediate	B2	esc_dispatch	ground
escape_intermediate	B3	esc_dispatch	ground
escape_intermediate	B4	esc_dispatch	ground
escape_intermediate	B5	esc_dispatch	ground
escape_intermediate	B6	esc_dispatch	ground
escape_intermediate	B7	esc_dispatch	ground
escape_intermediate	B8	esc_dispatch	ground
escape_intermediate	B9	esc_dispatch	ground
escape_intermediate	BA	esc_dispatch	ground
escape_intermediate	BB	esc_dispatch	ground
escape_intermediate	BC	esc_dispatch	ground
escape_intermediate	BD	esc_dispatch	ground
escape_intermediate	BE	esc_dispatch	ground
escape_intermediate	BF	esc_dispatch	ground
escape_intermediate	C0	esc_dispatch	ground
escape_intermediate	C1	esc_dispatch	ground
escape_intermediate	C2	esc_dispatch	ground
escape_intermediate	C3	esc_dispatch	ground
escape_intermediate	C4	esc_dispatch	ground
escape_intermediate	C5	esc_dispatch	ground
escape_intermediate	C6	esc_dispatch	ground
escape_intermediate	C7	esc_dispatch	ground
escape_intermediate	C8	esc_dispatch	ground
escape_intermediate	C9	esc_dispatch	ground
escape_intermediate	CA	esc_dispatch	ground
escape_intermediate	CB	esc_dispatch	ground
escape_intermediate	CC	esc_dispatch	ground
escape_intermediate	CD	esc_dispatch	ground
escape_intermediate	CE	esc_dispatch	ground
